web-scraper-order,web-scraper-start-url,handle,name,content,replies,retweets,favorites,unix_timestamp,published_date,url,
"1556400703-770","https://twitter.com/search?l=&q=gun%20control%20since%3A2018-02-14%20until%3A2018-02-15&src=typd&lang=en","@JRehling","JRehling","Would politicians who take NRA money vote the same way without the NRA money?
• If yes, why is the NRA giving out money for no reason?
• If not, why does their lack of integrity not make them unelectable?
#guncontrol","2","29","59","1518646617000","2:16 PM - 14 Feb 2018","/JRehling/status/963899893377941504","null"
"1556400703-894","https://twitter.com/search?l=&q=gun%20control%20since%3A2018-02-14%20until%3A2018-02-15&src=typd&lang=en","@marcellalaluna","Marcella","#ThoughtsandPrayers and lots of money! Below are the top career recipients (Senate and House) of N.R.A. funding.  #NRAwhores #nra #bloodonyourhands #Parkland #GuncontrolNOw #GunControl #resist https://www.nytimes.com/interactive/2017/10/04/opinion/thoughts-prayers-nra-funding-senators.html?smid=tw-share …","10","47","42","1518643603000","1:26 PM - 14 Feb 2018","/marcellalaluna/status/963887250529497088","null"
"1556400703-889","https://twitter.com/search?l=&q=gun%20control%20since%3A2018-02-14%20until%3A2018-02-15&src=typd&lang=en","@FarhaanRT","Farhaan 🌹","This is the 29th mass shooting this year and +1 to the tally of the heinous number of mass shootings. 

Get your AK-ThoughtsAndPrayers-47s ready, because Congress is too fucking stupid to pass gun control legislation https://twitter.com/thedailybeast/status/963885307492958208 …","3","53","174","1518643719000","1:28 PM - 14 Feb 2018","/FarhaanRT/status/963887737307836421","null"
"1556400703-861","https://twitter.com/search?l=&q=gun%20control%20since%3A2018-02-14%20until%3A2018-02-15&src=typd&lang=en","@GregShugar","Shugar","Dear World,

If I’m ever killed in a mass shooting, you have my permission to start talking about passing gun control legislation immediately. As a victim, I’d want others in the future not to face the same fate as me.

Sincerely,
Most Americans","70","88","295","1518644563000","1:42 PM - 14 Feb 2018","/GregShugar/status/963891277652733954","null"
"1556400703-548","https://twitter.com/search?l=&q=gun%20control%20since%3A2018-02-14%20until%3A2018-02-15&src=typd&lang=en","@tsukkiu","Sheryl (Oli) #neveragain","Thanks for tweeting about my school and what happened today. Maybe you could do something about your fucked up gun control and mental health system so ypu wouldnt have to you fucking dick head https://twitter.com/realdonaldtrump/status/963878055969198080 …","6","26","125","1518651491000","3:38 PM - 14 Feb 2018","/tsukkiu/status/963920335144923136","null"
"1556400703-846","https://twitter.com/search?l=&q=gun%20control%20since%3A2018-02-14%20until%3A2018-02-15&src=typd&lang=en","@Marisha_Ray","Marisha Ray","Gun. Control. Now. #stonemanshooting #GunControlNow","92","518","3.4K","1518644936000","1:48 PM - 14 Feb 2018","/Marisha_Ray/status/963892843960942592","null"
"1556400703-600","https://twitter.com/search?l=&q=gun%20control%20since%3A2018-02-14%20until%3A2018-02-15&src=typd&lang=en","@ChantelHouston","Chantel Houston","Hey @GOP, what is it gonna take for you all to grow a pair and care about lives and gun control instead of dirty gun money? LITERALLY WHAT WILL IT TAKE","4","144","785","1518650552000","3:22 PM - 14 Feb 2018","/ChantelHouston/status/963916398694080512","null"
"1556400703-582","https://twitter.com/search?l=&q=gun%20control%20since%3A2018-02-14%20until%3A2018-02-15&src=typd&lang=en","@egavactip","Mark Pitcavage","Today is that terrible day whose coming is inevitable thanks to legislators who refuse to pass even the mildest of sensible gun control legislation. Pray all you want--these days will come regularly until you finally take action.","1","14","45","1518650870000","3:27 PM - 14 Feb 2018","/egavactip/status/963917731211939840","null"
"1556400703-804","https://twitter.com/search?l=&q=gun%20control%20since%3A2018-02-14%20until%3A2018-02-15&src=typd&lang=en","@katkel_sc","cold war vet #VetsResistSquadron  🌈 👊 🇺🇸","Can we talk about gun control now @115thcongress Or do we get the ole thoughts & prayers until the next shooting . THE BLOOD IS ON YOUR HANDS!pic.twitter.com/FaTO6DlUcf","7","117","131","1518645853000","2:04 PM - 14 Feb 2018","/katkel_sc/status/963896689613557762","null"
"1556400703-912","https://twitter.com/search?l=&q=gun%20control%20since%3A2018-02-14%20until%3A2018-02-15&src=typd&lang=en","@Anhelica1010","Angelica","Do you seriously think gun control will stop mass killings? Bombs.. Airplanes.. Trucks.. All these have been used to kill lots of people at once..","86","8","144","1518643103000","1:18 PM - 14 Feb 2018","/Anhelica1010/status/963885155801817088","null"
"1556400703-870","https://twitter.com/search?l=&q=gun%20control%20since%3A2018-02-14%20until%3A2018-02-15&src=typd&lang=en","@shannonloftis","Shannon Loftis","Gun control ... NOW.","10","7","52","1518644361000","1:39 PM - 14 Feb 2018","/shannonloftis/status/963890430801731584","null"
"1556400703-452","https://twitter.com/search?l=&q=gun%20control%20since%3A2018-02-14%20until%3A2018-02-15&src=typd&lang=en","@MotherBearOf5","Lucia","#ParklandShooting 
Probably just another false flag attack orchestrated by the tyrannical State to convince the simple minds that gun control will save us all from criminals.

How, if the real criminals are the only ones armed?
#2A #NoGunControl #SchoolsAreTheProblem","2","3","4","1518652571000","3:56 PM - 14 Feb 2018","/MotherBearOf5/status/963924865857347584","null"
"1556400703-956","https://twitter.com/search?l=&q=gun%20control%20since%3A2018-02-14%20until%3A2018-02-15&src=typd&lang=en","@taradublinrocks","Tara F’n Dublin","There have been approximately 300 school shootings since #SandyHook, so anytime y’all want to discuss #GunControl, I think we’re ready as a nation 

#Parkland #DisbandNRA #MeltTheGuns","42","241","478","1518641972000","12:59 PM - 14 Feb 2018","/taradublinrocks/status/963880410642989056","null"
"1556400703-622","https://twitter.com/search?l=&q=gun%20control%20since%3A2018-02-14%20until%3A2018-02-15&src=typd&lang=en","@SaysHummingbird","The Hummingbird  🐦","RT if you're sick & tired of hearing the same generic talk from the terrorist organisation NRA & the spineless GOP.

- ""Now is not the time to talk #guncontrol""

- ""Our #thoughtsandprayers are with the families""

What happened in Parkland Florida needs action. Now.","279","5.2K","6.3K","1518650087000","3:14 PM - 14 Feb 2018","/SaysHummingbird/status/963914444999987201","null"
"1556400703-601","https://twitter.com/search?l=&q=gun%20control%20since%3A2018-02-14%20until%3A2018-02-15&src=typd&lang=en","@EdanClay","Edan Clay  🇺🇸","It's not ""the courage to act,"" it's ""HUMANITY to act!"" The @GOP blocks all #GunControl discussion out of GREED. They are whores for the @NRA and until they are removed, children will keep dying.https://twitter.com/RepAdamSchiff/status/963905321654775810 …","9","85","121","1518650538000","3:22 PM - 14 Feb 2018","/EdanClay/status/963916337654435840","null"
"1556400703-874","https://twitter.com/search?l=&q=gun%20control%20since%3A2018-02-14%20until%3A2018-02-15&src=typd&lang=en","@louise_q10","LouiseMarieE","If I or my children should die in a mass shooting, don't wait one second to #PoliticizeMyDeath in demanding Gun Control. Don't allow the @NRA or @GOP to offer prayers  and inaction.

#Parkland #GunControlNow","2","40","82","1518644282000","1:38 PM - 14 Feb 2018","/louise_q10/status/963890100877910018","null"
"1556400703-840","https://twitter.com/search?l=&q=gun%20control%20since%3A2018-02-14%20until%3A2018-02-15&src=typd&lang=en","@zerose14","zoë","Assuming it’s too soon to use Florida to talk about gun control. So instead, let’s finally have that conversation about Vegas, since it’s been 5 months. Or Ohio since its been 5 months. Or Texas since its been 4 months.  Or Kentucky since it's been a month. Or Kansas since its be","","21","75","1518645104000","1:51 PM - 14 Feb 2018","/zerose14/status/963893547635171328","null"
"1556400703-715","https://twitter.com/search?l=&q=gun%20control%20since%3A2018-02-14%20until%3A2018-02-15&src=typd&lang=en","@just10gorham","Justin Gorham","Is Nicolas Cruz, the Parkland, Florida shooter, an Islamic extremist? Looks like it. This isn't a #guncontrol problem. #QAnonpic.twitter.com/pNkzeruy1e","172","307","390","1518647954000","2:39 PM - 14 Feb 2018","/just10gorham/status/963905500625670144","null"
"1556400703-467","https://twitter.com/search?l=&q=gun%20control%20since%3A2018-02-14%20until%3A2018-02-15&src=typd&lang=en","@goIdenIisa","‎ًjess - seeing bangpink!!!","What happened in Parkland is so heartbreaking. The families deserve our love and support but this should not be such a common thing. We need gun control.","","","9","1518652438000","3:53 PM - 14 Feb 2018","/goIdenIisa/status/963924307020836864","null"
"1556400703-987","https://twitter.com/search?l=&q=gun%20control%20since%3A2018-02-14%20until%3A2018-02-15&src=typd&lang=en","@GPollowitz","Greg Pollowitz","Republicans this week endorse:

Gas tax hike
Govt control and distribution of food
Huge deficits
Amnesty

Gun control next?","5","16","45","1518640563000","12:36 PM - 14 Feb 2018","/GPollowitz/status/963874500373811201","null"
"1556400703-615","https://twitter.com/search?l=&q=gun%20control%20since%3A2018-02-14%20until%3A2018-02-15&src=typd&lang=en","@BenedictDonald_","IMPEACH BENEDICT DONALD NOW!","Senator @marcorubio on Florida school shooting: ""A day you pray will never happen has happened.""
Especially after you're 2nd highest beneficiary of NRA blood money: $176,030 in 2016
Especially after you know damn well that #guncontrol works in every country where it's implemented","14","172","231","1518650182000","3:16 PM - 14 Feb 2018","/BenedictDonald_/status/963914847451836416","null"
"1556400703-562","https://twitter.com/search?l=&q=gun%20control%20since%3A2018-02-14%20until%3A2018-02-15&src=typd&lang=en","@wiIlandgrace","emma","can't wait for the day america realizes that thoughts and prayers aren't the same as enacting gun control laws ....","1","20","83","1518651286000","3:34 PM - 14 Feb 2018","/wiIlandgrace/status/963919477363625984","null"
"1556400703-997","https://twitter.com/search?l=&q=gun%20control%20since%3A2018-02-14%20until%3A2018-02-15&src=typd&lang=en","@Redpainter1","Red ™️","It’s Wednesday, so another mass shooting. Oh, it’s at a school this time. 

Can we talk about #GunControl now?","46","73","250","1518640007000","12:26 PM - 14 Feb 2018","/Redpainter1/status/963872170387628033","null"
"1556400703-932","https://twitter.com/search?l=&q=gun%20control%20since%3A2018-02-14%20until%3A2018-02-15&src=typd&lang=en","@BertW86","Bert W.","It's never going to fucking stop.
Fuck your thoughts and prayers
Fuck your 2nd Amendment
We need real gun control now
#floridaschoolshooting","80","159","661","1518642515000","1:08 PM - 14 Feb 2018","/BertW86/status/963882689249075200","null"
"1556400703-946","https://twitter.com/search?l=&q=gun%20control%20since%3A2018-02-14%20until%3A2018-02-15&src=typd&lang=en","@marcushjohnson","Marcus H. Johnson","Florida high school shooting? More blood on the hands of the NRA, Republicans, and anyone in Congress who has voted against gun control. Really ""pro life""","33","206","575","1518642212000","1:03 PM - 14 Feb 2018","/marcushjohnson/status/963881418186219520","null"
"1556400703-599","https://twitter.com/search?l=&q=gun%20control%20since%3A2018-02-14%20until%3A2018-02-15&src=typd&lang=en","@anitasarkeesian","Anita Sarkeesian","GUN CONTROL NOW","47","40","334","1518650563000","3:22 PM - 14 Feb 2018","/anitasarkeesian/status/963916442058989568","null"
"1556400703-595","https://twitter.com/search?l=&q=gun%20control%20since%3A2018-02-14%20until%3A2018-02-15&src=typd&lang=en","@1031ent","Sam Phillips","Gun control will do more than prayers.","18","79","527","1518650643000","3:24 PM - 14 Feb 2018","/1031ent/status/963916780191277056","null"
"1556400703-982","https://twitter.com/search?l=&q=gun%20control%20since%3A2018-02-14%20until%3A2018-02-15&src=typd&lang=en","@Roary4Life","The Mane Man","Another mass shooting, this time at a Florida high school. Can't wait to hear how ""now is not the time to discuss gun control"" and how we shouldn't ""politicize"" this event. #GunControlNow","14","41","51","1518640925000","12:42 PM - 14 Feb 2018","/Roary4Life/status/963876019382968323","null"
"1556400703-561","https://twitter.com/search?l=&q=gun%20control%20since%3A2018-02-14%20until%3A2018-02-15&src=typd&lang=en","@lucyaragon","Lucinda Aragon","Let me guess...Trump supporters don’t think today is an appropriate day to discuss gun control.","2","7","21","1518651298000","3:34 PM - 14 Feb 2018","/lucyaragon/status/963919527024054272","null"
"1556400703-1008","https://twitter.com/search?l=&q=gun%20control%20since%3A2018-02-14%20until%3A2018-02-15&src=typd&lang=en","@kyletorpey","Kyle Torpey","""I feel the same way about anonymity as I do about guns. It may be useful to have in the closet if the government gets out of control."" - JPB https://www.coindesk.com/weary-giants-flesh-steel-meet-bitcoin/ …","","3","10","1518631472000","10:04 AM - 14 Feb 2018","/kyletorpey/status/963836368299479042","null"
"1556400703-904","https://twitter.com/search?l=&q=gun%20control%20since%3A2018-02-14%20until%3A2018-02-15&src=typd&lang=en","@laird","laird popkin","Countries that pass effective gun control laws don’t have constant mass shootings. Look at Australia, UK, Japan, ... are Americans uniquely violent? Or could guns being uniquely cheap and uncontrolled in America have something to do with the shootings?","46","17","276","1518643328000","1:22 PM - 14 Feb 2018","/laird/status/963886096374484993","null"
"1556400703-999","https://twitter.com/search?l=&q=gun%20control%20since%3A2018-02-14%20until%3A2018-02-15&src=typd&lang=en","@SovietSergey","Soviet Sergey","GOP & Trump: Thought and prayers

NRA: All the students should have guns

Fox News: It's too early to talk about gun control https://twitter.com/Resistenzanow/status/963870696219791360 …","5","22","45","1518639900000","12:25 PM - 14 Feb 2018","/SovietSergey/status/963871719009157120","null"
"1556400703-537","https://twitter.com/search?l=&q=gun%20control%20since%3A2018-02-14%20until%3A2018-02-15&src=typd&lang=en","@JynErso_Patriot","Jyn Erso   🇺🇸","Given this nearly universal support, why has our Congress utterly failed to enact such common sense legislation?

No
Reason
At All

#NRA
#GunControl 
#GunControlNow 

2/https://www.nytimes.com/interactive/2017/10/04/opinion/thoughts-prayers-nra-funding-senators.html?mtrref=t.co&gwh=C444694B2F05B8E5272F069D0780E884&gwt=pay&assetType=opinion …","10","98","110","1518651652000","3:40 PM - 14 Feb 2018","/JynErso_Patriot/status/963921011568648192","null"
"1556400703-448","https://twitter.com/search?l=&q=gun%20control%20since%3A2018-02-14%20until%3A2018-02-15&src=typd&lang=en","@rossssc","Rocko","BREAKING NEWS ""We've done absolutely nothing about #GunControl since the last #MassShooting, and yet somehow we're all shocked it keeps happening, but hey at least the Families of the dead have ""#OurThoughtandPrayyers"" and we know the name of the shooter"" #MSNBC #Florida","1","11","15","1518652613000","3:56 PM - 14 Feb 2018","/rossssc/status/963925041594249216","null"
"1556400703-921","https://twitter.com/search?l=&q=gun%20control%20since%3A2018-02-14%20until%3A2018-02-15&src=typd&lang=en","@jnarls","James Parkley","WARNING GRAPHIC: Inside Stoneman Douglas High School, #Parkland Florida Shooting.

Let this sink in and tell me it’s not time for sensible Gun Control. Save your thoughts and prayers. pic.twitter.com/WlJo1W8mKw","630","9.0K","15K","1518642935000","1:15 PM - 14 Feb 2018","/jnarls/status/963884450030477312","null"
"1556400703-876","https://twitter.com/search?l=&q=gun%20control%20since%3A2018-02-14%20until%3A2018-02-15&src=typd&lang=en","@avocadopapii","eros vindell","Anyone who thinks there shouldn’t be gun control, should be put into a situation like this. Gets me so sick listening to this. Keeping the school in my prayers:( https://twitter.com/nbcnews/status/963884248255094784 …","","15","23","1518644228000","1:37 PM - 14 Feb 2018","/avocadopapii/status/963889874205118471","null"
"1556400703-709","https://twitter.com/search?l=&q=gun%20control%20since%3A2018-02-14%20until%3A2018-02-15&src=typd&lang=en","@AndUlv","André Ulveseter","I'll explain gun control to you with emojis. Maybe even you will understand. 

 +  = 

 +  = 

 +  = 

Fewer guns = fewer deaths","1","14","60","1518648059000","2:40 PM - 14 Feb 2018","/AndUlv/status/963905941455458304","null"
"1556400703-919","https://twitter.com/search?l=&q=gun%20control%20since%3A2018-02-14%20until%3A2018-02-15&src=typd&lang=en","@patrici26405014","Patricia Preston","Let's offer more thoughts and prayers for more guns for corporate America.  Let's keep rolling along.  Just sharing the picture from Vegas.  Don't forget Vegas!  Congress do your job.  Gun Control Works. pic.twitter.com/AMyFP4tdF1","7","23","256","1518642983000","1:16 PM - 14 Feb 2018","/patrici26405014/status/963884652028076032","null"
"1556400703-995","https://twitter.com/search?l=&q=gun%20control%20since%3A2018-02-14%20until%3A2018-02-15&src=typd&lang=en","@TheRickyDavila","Ricky Davila","GUN. CONTROL. No, it’s not too soon.","29","224","684","1518640102000","12:28 PM - 14 Feb 2018","/TheRickyDavila/status/963872568473251843","null"
"1556400703-577","https://twitter.com/search?l=&q=gun%20control%20since%3A2018-02-14%20until%3A2018-02-15&src=typd&lang=en","@TheBeerHolder75","Nick","Nicolas Cruz was a member of #TheResistance groups on Facebook. Yet another psychotic leftist shooting. Just ban liberals from owning guns, mass shooting problem solved. Very very sad. #guncontrol Florida","19","85","108","1518650967000","3:29 PM - 14 Feb 2018","/TheBeerHolder75/status/963918139334504448","null"
"1556400703-586","https://twitter.com/search?l=&q=gun%20control%20since%3A2018-02-14%20until%3A2018-02-15&src=typd&lang=en","@PopFactsNews","pfn","We don’t need your prayers and condolences, we need gun control not your tweets. https://twitter.com/realdonaldtrump/status/963878055969198080 …","4","86","377","1518650854000","3:27 PM - 14 Feb 2018","/PopFactsNews/status/963917663750668288","null"
"1556400703-565","https://twitter.com/search?l=&q=gun%20control%20since%3A2018-02-14%20until%3A2018-02-15&src=typd&lang=en","@AliceEvansGruff","Alice Evans","To those who oppose gun control:

The blood of seventeen beautiful humans is on your hands. All of you. 

 Florida #guncontrol #ParklandShooting","28","112","419","1518651227000","3:33 PM - 14 Feb 2018","/AliceEvansGruff/status/963919226875428864","null"
"1556400703-504","https://twitter.com/search?l=&q=gun%20control%20since%3A2018-02-14%20until%3A2018-02-15&src=typd&lang=en","@jacob4kids","Jacob Gil","Next week while families bury their loved ones in Parkland Florida the @NRA will be at #CPAC2018 handing out checks and buying votes to ensure that there will never be a vote for #GunControl pic.twitter.com/vJXDo2u474","3","36","48","1518652254000","3:50 PM - 14 Feb 2018","/jacob4kids/status/963923538066407424","null"
"1556400703-801","https://twitter.com/search?l=&q=gun%20control%20since%3A2018-02-14%20until%3A2018-02-15&src=typd&lang=en","@VanessaPaddy","Vanessa Paddy","How many kids have to die in a school shooting before we re-examine #guncontrol laws? For fuck’s sake.","131","434","1.2K","1518645986000","2:06 PM - 14 Feb 2018","/VanessaPaddy/status/963897247225098240","null"
"1556400703-847","https://twitter.com/search?l=&q=gun%20control%20since%3A2018-02-14%20until%3A2018-02-15&src=typd&lang=en","@JCTheResistance","Jamie Carter  ❄  ⬛ ⬛ ⬛ ⬛ ⬛ ⬛ ⬛ ⬛","Soooooo 
@HouseGOP @SenateGOP

Can you remind me again when a good time to talk about gun control is? 

I'll wait.... 

School Shooting in Parkland, Florida: Suspect Is Detained, Police Say https://nyti.ms/2BYUXv1","8","64","88","1518644934000","1:48 PM - 14 Feb 2018","/JCTheResistance/status/963892831927455744","null"
"1556400703-1032","https://twitter.com/search?l=&q=gun%20control%20since%3A2018-02-14%20until%3A2018-02-15&src=typd&lang=en","@mehousdon","Merrie Housdon","#Thriller Who’s Minding America? http://amzn.to/1JQjuf6  by @dagsnotes #military #guncontrol #BookBoost #SNRTGpic.twitter.com/wB7RA8bbS0","","2","1","1518567990000","4:26 PM - 13 Feb 2018","/mehousdon/status/963570106600222721","null"
"1556400703-682","https://twitter.com/search?l=&q=gun%20control%20since%3A2018-02-14%20until%3A2018-02-15&src=typd&lang=en","@PrincessBravato","WeThePeople 🇺🇸 🇺🇸","So wait...
Congress allows this over & over & over.. these AMERICANS ARE USING THEIR 1ST AMENDMENT RIGHTS .... and somehow the 2nd Amendment is more important & you arrest those that want this to stop?!
#COMPLICITCONGRESS
@GOP
@SenateGOP
#CongressMustAct
#guncontrol https://twitter.com/aletweetsnews/status/963871545344045056 …","8","155","146","1518648682000","2:51 PM - 14 Feb 2018","/PrincessBravato/status/963908552698904576","null"
"1556400703-474","https://twitter.com/search?l=&q=gun%20control%20since%3A2018-02-14%20until%3A2018-02-15&src=typd&lang=en","@WildNorWester","Wildnorwester","I mean, it's not like such an approach worked in other countries like Australia or the UK.  Oh, wait a minute...

Incidentally, Australia's gun control laws were brought in by a conservative government.","1","5","41","1518652711000","3:58 PM - 14 Feb 2018","/WildNorWester/status/963925453693005824","null"
"1556400703-769","https://twitter.com/search?l=&q=gun%20control%20since%3A2018-02-14%20until%3A2018-02-15&src=typd&lang=en","@ferrahmei","Ferrah  🌺","If you aren't pushing for gun control then you are complacent in every life lost to mass shootings","1","15","74","1518646626000","2:17 PM - 14 Feb 2018","/ferrahmei/status/963899929583239168","null"
"1556400703-743","https://twitter.com/search?l=&q=gun%20control%20since%3A2018-02-14%20until%3A2018-02-15&src=typd&lang=en","@sophxthompson","sophie","Gun control would have prevented this are you fucking stupid David https://twitter.com/dhookstead/status/963897594148683776 …","","70","477","1518647290000","2:28 PM - 14 Feb 2018","/sophxthompson/status/963902714617802752","null"
"1556400703-592","https://twitter.com/search?l=&q=gun%20control%20since%3A2018-02-14%20until%3A2018-02-15&src=typd&lang=en","@PRESlDENTBANNON","Steve Bannon","Let me explain how this works.

1. A mass shooting occurs
2. Congress sends thoughts and prayers
3. Someone suggests gun control
4. Lobbyists contact congressmen
5. Congressmen say ""it's too early""
6. Nobody does anything
7. Go to 1","114","2.0K","4.3K","1518650668000","3:24 PM - 14 Feb 2018","/PRESlDENTBANNON/status/963916882708516864","null"
"1556400703-831","https://twitter.com/search?l=&q=gun%20control%20since%3A2018-02-14%20until%3A2018-02-15&src=typd&lang=en","@AdirYolkut","Adir Yolkut","That is not how prayer works, fool. Prayer leads to action. And look at that. From your lovely perch where you could make a difference in gun control, you instead take 3.3 mil from the NRA. Your hands are red, my dude. https://twitter.com/marcorubio/status/963889141149822976 …","1","42","82","1518645318000","1:55 PM - 14 Feb 2018","/AdirYolkut/status/963894444218077185","null"
"1556400703-498","https://twitter.com/search?l=&q=gun%20control%20since%3A2018-02-14%20until%3A2018-02-15&src=typd&lang=en","@realphilhendrie","𝙋𝙝𝙞𝙡 𝙃𝙚𝙣𝙙𝙧𝙞𝙚","Bust out the prayers & condolences. @NRA, go underground for a few weeks, @POTUS, talk up mental health angle (makes you sound, like, really smart) @foxandfriends, cry about it being too soon to talk gun control. @seanhannity, blame ISIS @SpeakerRyan @@SenateMajLdr, do nothing","17","75","202","1518652309000","3:51 PM - 14 Feb 2018","/realphilhendrie/status/963923764726517760","null"
"1556400703-631","https://twitter.com/search?l=&q=gun%20control%20since%3A2018-02-14%20until%3A2018-02-15&src=typd&lang=en","@StefanMolyneux","Stefan Molyneux","Whenever a tragic shooting happens at a school, the left automatically demands gun control. Why does the left never ask why these government-funded public schools don't do a better job of protecting their students? You can't tell me it isn't a fair question.","468","2.5K","6.7K","1518649947000","3:12 PM - 14 Feb 2018","/StefanMolyneux/status/963913860179742720","null"
"1556400703-669","https://twitter.com/search?l=&q=gun%20control%20since%3A2018-02-14%20until%3A2018-02-15&src=typd&lang=en","@cenkuygur","Cenk Uygur","Every politician who voted against reasonable #guncontrol is responsible for what happened in Florida today. Here's who is terrorizing us: The @NRA and all of the corrupt politicians they have bought with their blood money.","470","2.6K","6.2K","1518649022000","2:57 PM - 14 Feb 2018","/cenkuygur/status/963909978430910466","null"
"1556400703-513","https://twitter.com/search?l=&q=gun%20control%20since%3A2018-02-14%20until%3A2018-02-15&src=typd&lang=en","@DaShanneStokes","Dr. DaShanne Stokes","""[W]hen a mass shooting happened in Australia 2 decades ago, the federal government responded with legislation within 2 weeks... banning semiautomatic rifles. Since 1996, there has not been a mass shooting on that continent.""

https://jamanetwork.com/journals/jama/fullarticle/2657417 …

#guncontrol #EndGunViolence","163","1.1K","1.4K","1518652007000","3:46 PM - 14 Feb 2018","/DaShanneStokes/status/963922502039859203","null"
"1556400703-656","https://twitter.com/search?l=&q=gun%20control%20since%3A2018-02-14%20until%3A2018-02-15&src=typd&lang=en","@DaShanneStokes","Dr. DaShanne Stokes","Every time Trump gives his ""condolences"" for a shooting, remind him he's incited violence and bragged about being able to shoot someone without consequences from voters.

#guncontrol #guncontrolnow #resist #thoughtsandprayers #resist #floridashootinghttps://twitter.com/realDonaldTrump/status/963878055969198080 …","8","41","71","1518649345000","3:02 PM - 14 Feb 2018","/DaShanneStokes/status/963911336508915712","null"
"1556400703-815","https://twitter.com/search?l=&q=gun%20control%20since%3A2018-02-14%20until%3A2018-02-15&src=typd&lang=en","@simon_schama","Simon Schama","ah yes thoughtsnprayers thoughtsnprayers thoughtsnprayers thoughtsnprayerthoughtsnprayers thoughtsnprayers thoughtsn prayers BUT NEVER GUN CONTROL LEGISLATION - keep your empty thoughts and dirty prayers you disgrace of a human https://twitter.com/cnn/status/963894521632317440 …","43","559","1.4K","1518645682000","2:01 PM - 14 Feb 2018","/simon_schama/status/963895973100621824","null"
"1556400703-643","https://twitter.com/search?l=&q=gun%20control%20since%3A2018-02-14%20until%3A2018-02-15&src=typd&lang=en","@AltHomelandSec","AltHomelandSecurity 🇺🇸","And it's not just guns. The term ""gun control"" should be phased out to a phrase that encompasses the many deficiencies we need to tackle - guns, mental health, culture, safety, etc. There needs to be a multi-pronged approach and a term that reflects that.","4","22","95","1518649684000","3:08 PM - 14 Feb 2018","/AltHomelandSec/status/963912758629613568","null"
"1556400703-923","https://twitter.com/search?l=&q=gun%20control%20since%3A2018-02-14%20until%3A2018-02-15&src=typd&lang=en","@JbJojo1966","JBouchard 🦋 🇨🇦","Now you say something because it’s Florida last school shooting you didn’t say a damn thing so you know what you can shove your taught and prayer where the sun  don’t shine gun control would do much better","17","6","169","1518642877000","1:14 PM - 14 Feb 2018","/JbJojo1966/status/963884204776939521","null"
"1556400703-497","https://twitter.com/search?l=&q=gun%20control%20since%3A2018-02-14%20until%3A2018-02-15&src=typd&lang=en","@JoshLevs","Josh Levs","Listen up: Even fans of small government MUST recognize that making sure a crazy person cannot slaughter innocent people, including children, is obviously a PRIMARY RESPONSIBILITY of society -- and therefore of government. (Thread) #florida #guncontrol","4","22","47","1518652318000","3:51 PM - 14 Feb 2018","/JoshLevs/status/963923802706055168","null"
"1556400703-723","https://twitter.com/search?l=&q=gun%20control%20since%3A2018-02-14%20until%3A2018-02-15&src=typd&lang=en","@AllensOpEd","Allen (#EqualityAct)","I will work with Congress to ensure appropriate gun control measures are put into place so we can prevent this from happening. As a society, we need to end this senseless and easily preventable violence.

#WhatTrumpShouldHaveSaid as part of his statement.

#GunControlNow #Browardhttps://twitter.com/realDonaldTrump/status/963878055969198080 …","6","27","46","1518647737000","2:35 PM - 14 Feb 2018","/AllensOpEd/status/963904588729503745","null"
"1556400703-445","https://twitter.com/search?l=&q=gun%20control%20since%3A2018-02-14%20until%3A2018-02-15&src=typd&lang=en","@ugly_gabe","🚮 🚮 🚮","Gun control doesnt stop mass shootings","","5","12","1518652546000","3:55 PM - 14 Feb 2018","/ugly_gabe/status/963924762274750469","null"
"1556400703-655","https://twitter.com/search?l=&q=gun%20control%20since%3A2018-02-14%20until%3A2018-02-15&src=typd&lang=en","@ChrissyCostanza","Chrissy Costanza","This question may initiate some very heated responses, but as I myself do not know the answer I would like to ask. Could someone who is against gun control please explain to me why? Why are having guns so important? 

Genuinely trying to understand, please, keep it calm.","121","145","1.5K","1518649352000","3:02 PM - 14 Feb 2018","/ChrissyCostanza/status/963911363147042816","null"
"1556400703-828","https://twitter.com/search?l=&q=gun%20control%20since%3A2018-02-14%20until%3A2018-02-15&src=typd&lang=en","@ChrChristensen","Christian Christensen","The corpses of the victims in the London terrorist attacks were still warm when Trump — cheered on by his supporters — spewed vitriol at the city and the mayor. So spare me your pious lectures about it being “too soon” to talk gun control in the wake of #Parkland.","1","53","107","1518645371000","1:56 PM - 14 Feb 2018","/ChrChristensen/status/963894668563046400","null"
"1556400703-978","https://twitter.com/search?l=&q=gun%20control%20since%3A2018-02-14%20until%3A2018-02-15&src=typd&lang=en","@marcezy69","Martin Caesar","GUN CONTROL 1ST....thoughts later!!!!!!","12","27","320","1518641241000","12:47 PM - 14 Feb 2018","/marcezy69/status/963877346209124353","null"
"1556400703-960","https://twitter.com/search?l=&q=gun%20control%20since%3A2018-02-14%20until%3A2018-02-15&src=typd&lang=en","@HillReporter","HillReporter.com","Gun control now!","104","175","2.7K","1518641861000","12:57 PM - 14 Feb 2018","/HillReporter/status/963879945398255617","null"
