web-scraper-order,web-scraper-start-url,handle,name,content,replies,retweets,favorites,unix_timestamp,published_date,url,
"1556481244-2349","https://twitter.com/search?l=&q=gun%20control%20since%3A2018-03-05%20until%3A2018-03-08&src=typd&lang=en","@pbalonon_rosen","Peter Balonon-Rosen","Does a company's stance on gun control/abortion/immigration/LGBTQ issues/YOU NAME IT influence whether you buy their product? Let us at @Marketplace know.https://www.marketplace.org/2018/03/05/world/does-companys-stance-issues-change-how-you-shop …","23","10","14","1520288078000","2:14 PM - 5 Mar 2018","/pbalonon_rosen/status/970784678851629056","null"
"1556481244-1991","https://twitter.com/search?l=&q=gun%20control%20since%3A2018-03-05%20until%3A2018-03-08&src=typd&lang=en","@OANN","One America News","Tonight's Tipping Points: Sanctuary Cities, Gun Control, & Women's March!: http://youtu.be/9WjM_7J019E?a  via @YouTube","6","20","62","1520465518000","3:31 PM - 7 Mar 2018","/OANN/status/971528916425957381","null"
"1556481244-2468","https://twitter.com/search?l=&q=gun%20control%20since%3A2018-03-05%20until%3A2018-03-08&src=typd&lang=en","@kharyp","Khary Penebaker, Fx","& find solace at the end of a barrel of a gun. I don’t deserve any of this. But I refuse to let it control me. 

We have a chance to not just change the world as a whole, but to change someone’s life, to save someone’s life & spare their family from my never-ending nightmare","17","34","196","1520233057000","10:57 PM - 4 Mar 2018","/kharyp/status/970553902398656512","null"
"1556481244-2374","https://twitter.com/search?l=&q=gun%20control%20since%3A2018-03-05%20until%3A2018-03-08&src=typd&lang=en","@bigleaguepol","Big League Politics","Who is actually behind David Hogg's gun control push? https://bigleaguepolitics.com/exclusive-evidence-david-hoggs-liberal-mother-run-twitter-account/ …","7","24","29","1520279400000","11:50 AM - 5 Mar 2018","/bigleaguepol/status/970748282203983872","null"
"1556481244-2302","https://twitter.com/search?l=&q=gun%20control%20since%3A2018-03-05%20until%3A2018-03-08&src=typd&lang=en","@AmoneyResists","Andrew Wortman","Arming some school personnel is not gun control. https://twitter.com/npr/status/970852231070203905 …","","21","49","1520304230000","6:43 PM - 5 Mar 2018","/AmoneyResists/status/970852426097053696","null"
"1556481244-2305","https://twitter.com/search?l=&q=gun%20control%20since%3A2018-03-05%20until%3A2018-03-08&src=typd&lang=en","@WayneDupreeShow","Wayne Dupree |  🎤","I hope most of you use this quote when dealing with gun-control nuts #RealTalk #WaynesTake #conservative #republican #guncontrol #gunsense @NRA #NRANewspic.twitter.com/os4zSu5w1K","25","294","525","1520303417000","6:30 PM - 5 Mar 2018","/WayneDupreeShow/status/970849015498727427","null"
"1556481244-2512","https://twitter.com/search?l=&q=gun%20control%20since%3A2018-03-05%20until%3A2018-03-08&src=typd&lang=en","@AngeloJohnGage","Angelo John Gage","I'm not watching the stupid #Oscars so I might as well broadcast a live periscope to talk about #GunControl #GunSen…https://www.pscp.tv/w/bWyZXDFEWUtYa3dxeGdBUWd8MXluSk9BWE5tZHdLUshThfvLX8h63QwjwZLVmvOlpVGe2vkRWhtMq4b6-J2y …","5","22","50","1520214492000","5:48 PM - 4 Mar 2018","/AngeloJohnGage/status/970476037971693568","null"
"1556481244-2275","https://twitter.com/search?l=&q=gun%20control%20since%3A2018-03-05%20until%3A2018-03-08&src=typd&lang=en","@politicalmath","PoliMath","Bethany: I was orphaned at 19, I know what hardship is.
Upper class left wing activist who literally makes money off gun control: yeah, but ur white so fuck you. https://twitter.com/neontaster/status/970845742049976320 …","3","26","94","1520321128000","11:25 PM - 5 Mar 2018","/politicalmath/status/970923301135511552","null"
"1556481244-2455","https://twitter.com/search?l=&q=gun%20control%20since%3A2018-03-05%20until%3A2018-03-08&src=typd&lang=en","@DanaPerino","Dana Perino","Listened to these students describe their experience in Parkland, sometimes all talking at once. Not about gun control - but how their lives are forever changed.   https://itunes.apple.com/us/podcast/the-daily/id1200361736?mt=2#episodeGuid=gid%3A%2F%2Fart19-episode-locator%2FV0%2F3fPf-qmgevT7j7O5mgFVROqHjCBbhcmQ5yTSpoPDE-s …","22","12","154","1520251158000","3:59 AM - 5 Mar 2018","/DanaPerino/status/970629824573304833","null"
"1556481244-2521","https://twitter.com/search?l=&q=gun%20control%20since%3A2018-03-05%20until%3A2018-03-08&src=typd&lang=en","@bennydiego","bennydiego✯","Trump is a master of deflection.  What are we concerned with now? Trade Wars. We are hearing less about gun control. He is deflecting his reversal on gun control and his ties to the NRA. #NeverAgain  #MarchForOurLives #VoteThemOutpic.twitter.com/4qHi7CydSS","8","49","41","1520211286000","4:54 PM - 4 Mar 2018","/bennydiego/status/970462590710067201","null"
"1556481244-2203","https://twitter.com/search?l=&q=gun%20control%20since%3A2018-03-05%20until%3A2018-03-08&src=typd&lang=en","@Gormogons","The Gormogons","GP So city employees on city time will use city funds to pay for buses for kids to go to Washington to lobby for gun control. This doesn't seem like an illegal, unconstitutional use of taxpayer funds for politicking at all. https://twitter.com/RectorSun/status/971086966405165057 …","7","21","32","1520361385000","10:36 AM - 6 Mar 2018","/Gormogons/status/971092152884301824","null"
"1556481244-2339","https://twitter.com/search?l=&q=gun%20control%20since%3A2018-03-05%20until%3A2018-03-08&src=typd&lang=en","@NewsHour","PBS NewsHour","""The one thing that might shake up this paralysis is the marches that students are leading,"" says USA Today Washington Bureau Chief @SusanPage on the power students have to change lawmakers' perspectives on #guncontrol. pic.twitter.com/aOEeGq28A2","5","27","53","1520292270000","3:24 PM - 5 Mar 2018","/NewsHour/status/970802261956878336","null"
"1556481244-2157","https://twitter.com/search?l=&q=gun%20control%20since%3A2018-03-05%20until%3A2018-03-08&src=typd&lang=en","@ABC7Chicago","ABC 7 Chicago","Plainfield students threatened with detention for participation in walkout over gun control: http://abc7.ws/2Hc0RaP pic.twitter.com/W1bHsq472n","49","159","330","1520378420000","3:20 PM - 6 Mar 2018","/ABC7Chicago/status/971163601057828865","null"
"1556481244-2000","https://twitter.com/search?l=&q=gun%20control%20since%3A2018-03-05%20until%3A2018-03-08&src=typd&lang=en","@LaddEveritt","Ladd Everitt","HUGE props to @UofMaryland student @ajdubinsky, who led a LOUD student Sit-In for gun control today that blocked @SenateMajLeader's door in Russell. 8 students were arrested. https://youtu.be/rn9PDYbgPWg pic.twitter.com/BBFafr6Mvw","1","11","30","1520464687000","3:18 PM - 7 Mar 2018","/LaddEveritt/status/971525430967664646","null"
"1556481244-2056","https://twitter.com/search?l=&q=gun%20control%20since%3A2018-03-05%20until%3A2018-03-08&src=typd&lang=en","@bigleaguepol","Big League Politics","Roy Moore Smear Job Accuser Runs As A Democrat To Support Gun Control and DREAMers https://bigleaguepolitics.com/roy-moore-smear-job-accuser-runs-democrat-support-gun-control-dreamers/ …","15","35","37","1520438770000","8:06 AM - 7 Mar 2018","/bigleaguepol/status/971416727291678721","null"
"1556481244-2250","https://twitter.com/search?l=&q=gun%20control%20since%3A2018-03-05%20until%3A2018-03-08&src=typd&lang=en","@Rat_Skates","Rat Skates","GUN CONTROL. SPEECH CONTROL. ANTICHRIST. #Deepstate #Globalism #NWOpic.twitter.com/w6P0l3Uxh2","3","25","25","1520343054000","5:30 AM - 6 Mar 2018","/Rat_Skates/status/971015266476920832","null"
"1556481244-2400","https://twitter.com/search?l=&q=gun%20control%20since%3A2018-03-05%20until%3A2018-03-08&src=typd&lang=en","@egavactip","Mark Pitcavage","Some white supremacists testing gun control as way to make inroads w/conservatives, along lines of ""You hate the ppl trying to take yr guns away, right? Well, it's actually the Jews behind it.""

""Extremists Exploit Gun Control Issue to Stir Hatred of Jews""
https://www.adl.org/blog/extremists-exploit-gun-control-issue-to-stir-hatred-of-jews-0 …","16","105","84","1520270995000","9:29 AM - 5 Mar 2018","/egavactip/status/970713030001602561","null"
"1556481244-2419","https://twitter.com/search?l=&q=gun%20control%20since%3A2018-03-05%20until%3A2018-03-08&src=typd&lang=en","@NateOnTheHill","Nate Madden","This is how a GOP Senate candidate (and former Green Beret) responded to being lumped in with terrorists for not supporting a gun control bill in Virginia.

https://www.conservativereview.com/articles/gop-senate-candidate-challenges-dem-part-remarks-offensive/ …pic.twitter.com/DoYeGMGVOw","1","21","29","1520266040000","8:07 AM - 5 Mar 2018","/NateOnTheHill/status/970692243689496577","null"
"1556481244-2243","https://twitter.com/search?l=&q=gun%20control%20since%3A2018-03-05%20until%3A2018-03-08&src=typd&lang=en","@MorningEdition","Morning Edition","In deciding who to vote for, Texas Republican Bendi Saindon tells @rachelnpr she is looking up the NRA ratings of GOP candidates and striking out those with an A+.

She's ready for her party to take action on gun control. http://n.pr/2FXG0IU pic.twitter.com/BtBb6M076n","17","52","148","1520348403000","7:00 AM - 6 Mar 2018","/MorningEdition/status/971037701842464768","null"
"1556481244-2117","https://twitter.com/search?l=&q=gun%20control%20since%3A2018-03-05%20until%3A2018-03-08&src=typd&lang=en","@AliAdair22","Ali Adair #ImpeachTrumpNow","Every time the GOP gets in trouble, there's a news dump, then another, then another, etc. What happened to gun control? They are changing the narrative and we are letting them. #NeverAgain #NeverAgainMSDpic.twitter.com/HkiCom6i29","1","31","37","1520397974000","8:46 PM - 6 Mar 2018","/AliAdair22/status/971245614909542403","null"
"1556481244-2013","https://twitter.com/search?l=&q=gun%20control%20since%3A2018-03-05%20until%3A2018-03-08&src=typd&lang=en","@joemama920","Joe Glaser","Now Hoggs an authority on gun control. #CIRCUS","","7","20","1520458709000","1:38 PM - 7 Mar 2018","/joemama920/status/971500357405888513","null"
"1556481244-2447","https://twitter.com/search?l=&q=gun%20control%20since%3A2018-03-05%20until%3A2018-03-08&src=typd&lang=en","@Thomas1774Paine","Mike 'Thomas Paine' Moore","‘Due Process Must Be Respected’: NRA’s Dana Loesch Slams Trump on Gun Control (VIDEO) - http://ow.ly/fTSp30iKlSz","12","53","116","1520254835000","5:00 AM - 5 Mar 2018","/Thomas1774Paine/status/970645249092710403","null"
"1556481244-2394","https://twitter.com/search?l=&q=gun%20control%20since%3A2018-03-05%20until%3A2018-03-08&src=typd&lang=en","@OPCGhost","Fred Harding","I find it humorous that when police make a push for additional funding for military style weaponry they claim it is because they are ""outgunned"" by the bad guys. When the debate is about gun control, I get told that there is really no difference between the guns anyway. Strange.","3","41","113","1520271860000","9:44 AM - 5 Mar 2018","/OPCGhost/status/970716655281156099","null"
"1556481244-2016","https://twitter.com/search?l=&q=gun%20control%20since%3A2018-03-05%20until%3A2018-03-08&src=typd&lang=en","@drawandstrike","Brian Cates","Was really smart of the Dem party to spend the last month talking about banning all semi autos up there in DC.  

A party that fights so hard for illegals over Americans, then trips yet again over gun control, easy to see how this happened to it in Texas. pic.twitter.com/sHytMZL1nT","4","33","79","1520456272000","12:57 PM - 7 Mar 2018","/drawandstrike/status/971490138059657217","null"
"1556481244-2491","https://twitter.com/search?l=&q=gun%20control%20since%3A2018-03-05%20until%3A2018-03-08&src=typd&lang=en","@starknightz","Friend or Foe?","Oscars: Celebrities Push Gun Control Surrounded by a Wall of 500 Rifle-Wielding SWAT Officers https://truepundit.com/oscars-celebrities-push-gun-control-surrounded-wall-500-rifle-wielding-swat-officers/ … #QAnon @POTUS #TheGreatAwakening #Patriot #News
#NRA #GunRights #OscarAwards","","21","16","1520221058000","7:37 PM - 4 Mar 2018","/starknightz/status/970503578610733057","null"
"1556481244-2009","https://twitter.com/search?l=&q=gun%20control%20since%3A2018-03-05%20until%3A2018-03-08&src=typd&lang=en","@TheRealDanAtAU","DanAtAU","Did #LapdogLee tweet about storm safety for his constituents? Nope. Did #LapdogLee tweet about saving lives of students with common sense gun control? Nope. — This is his focus. Being @realDonaldTrump ‘s lapdog. Shameful.","1","4","35","1520460572000","2:09 PM - 7 Mar 2018","/TheRealDanAtAU/status/971508169573896198","null"
"1556481244-2370","https://twitter.com/search?l=&q=gun%20control%20since%3A2018-03-05%20until%3A2018-03-08&src=typd&lang=en","@howiemill93","Howie ‘Conservatives Pounce’ Mill  🐻","So if the majority support gun control then they should push to amend the constitution. 

But good luck getting 38 states on board.","5","4","53","1520281565000","12:26 PM - 5 Mar 2018","/howiemill93/status/970757362649722881","null"
"1556481244-2534","https://twitter.com/search?l=&q=gun%20control%20since%3A2018-03-05%20until%3A2018-03-08&src=typd&lang=en","@anne_twain","💧ChookBot","There is not a total ban on guns in Australia anyway - we have enough control that most Australians feel they don't need a gun.","7","13","480","1520208625000","4:10 PM - 4 Mar 2018","/anne_twain/status/970451427427475456","null"
"1556481244-2547","https://twitter.com/search?l=&q=gun%20control%20since%3A2018-03-05%20until%3A2018-03-08&src=typd&lang=en","@ReligionTopNews","World of Religion","New #Catholic #Bishop in #LasVegas Supports #Immigrants, #Gun Control: http://www.mambolook.com/link/16010066 , http://www.mambolook.com/christianity/bishops …pic.twitter.com/6WGpg7rLVW","","","","1520208017000","4:00 PM - 4 Mar 2018","/ReligionTopNews/status/970448877924077573","null"
"1556481244-2161","https://twitter.com/search?l=&q=gun%20control%20since%3A2018-03-05%20until%3A2018-03-08&src=typd&lang=en","@DevinSenaUI","Devin Sena","Baltimore has the strictest gun control in the nation and is penned by USA Today as the most dangerous city in America. 

Give me a break. https://twitter.com/RectorSun/status/971086966405165057 …","2","24","53","1520377260000","3:01 PM - 6 Mar 2018","/DevinSenaUI/status/971158735472201729","null"
"1556481244-2485","https://twitter.com/search?l=&q=gun%20control%20since%3A2018-03-05%20until%3A2018-03-08&src=typd&lang=en","@FrankJannuzi","Frank Jannuzi","The only sensible way to defend and honor the 2nd Amendment is to embrace and support gun control. Opponents of gun control are dooming the 2nd Amendment. Progressives aren’t against the 2nd Amendment. They are FOR safety and security and AGAINST carnage.","4","16","27","1520222459000","8:00 PM - 4 Mar 2018","/FrankJannuzi/status/970509453639503872","null"
"1556481244-2163","https://twitter.com/search?l=&q=gun%20control%20since%3A2018-03-05%20until%3A2018-03-08&src=typd&lang=en","@ADL","ADL","White supremacists are exploiting the tragic mass shooting in #Parkland & the debate over gun control to push their #antiSemitic agenda.https://www.adl.org/blog/extremists-exploit-gun-control-issue-to-stir-hatred-of-jews-0 …","18","42","29","1520376858000","2:54 PM - 6 Mar 2018","/ADL/status/971157051635314689","null"
"1556481244-2011","https://twitter.com/search?l=&q=gun%20control%20since%3A2018-03-05%20until%3A2018-03-08&src=typd&lang=en","@csutton1959","👌 ❌Cindy Sutton ""Deplorable DREG of society"" ❌ 👌","I am so happy with this new group of conservatives coming onto the scene in Washington. WATCH: Virginia Delegate Takes Democrats to Task for Slavery, Broken Homes, Gun Control - http://conservativefighters.com/news/watch-virginia-delegate-takes-democrats-task-slavery-broken-homes-gun-control/ …","","17","19","1520459832000","1:57 PM - 7 Mar 2018","/csutton1959/status/971505067697364995","null"
"1556481244-2245","https://twitter.com/search?l=&q=gun%20control%20since%3A2018-03-05%20until%3A2018-03-08&src=typd&lang=en","@thedailybeast","The Daily Beast","Oregon becomes the first state to enact gun-control laws after Parkland http://thebea.st/2I9FRmA","8","123","312","1520347214000","6:40 AM - 6 Mar 2018","/thedailybeast/status/971032714630651909","null"
"1556481244-2456","https://twitter.com/search?l=&q=gun%20control%20since%3A2018-03-05%20until%3A2018-03-08&src=typd&lang=en","@varepall","VRA","Oscars: Celebrities Push Gun Control Surrounded by a Wall of 500 Armed Officers http://bit.ly/2Fb9k1j  via @BreitbartNews

VRA","3","26","44","1520249104000","3:25 AM - 5 Mar 2018","/varepall/status/970621211729432577","null"
"1556481244-2020","https://twitter.com/search?l=&q=gun%20control%20since%3A2018-03-05%20until%3A2018-03-08&src=typd&lang=en","@Lukewearechange","Luke Rudkowski","Is it wise to ask for gun control from same entities that are increasingly illegally spying on every aspect of our lives and routinely lying to us for the benefit of the interests that bribe them the most?","7","50","127","1520455513000","12:45 PM - 7 Mar 2018","/Lukewearechange/status/971486951172849664","null"
"1556481244-2095","https://twitter.com/search?l=&q=gun%20control%20since%3A2018-03-05%20until%3A2018-03-08&src=typd&lang=en","@jonsnowC4","Jon Snow","In just one article for Breitbart, Ann Coulter made 10 false or contested claims about immigrants, mass shootings and gun control. (via @FactCheck)https://www.channel4.com/news/factcheck/ann-coulters-10-misleading-claims-about-immigrants-and-mass-shootings …","54","175","224","1520422404000","3:33 AM - 7 Mar 2018","/jonsnowC4/status/971348082402254848","null"
"1556481244-2361","https://twitter.com/search?l=&q=gun%20control%20since%3A2018-03-05%20until%3A2018-03-08&src=typd&lang=en","@redsteeze","Stephen Miller","Maybe Kimmel should stick to things he’s good at like healthcare & gun control? https://twitter.com/reutersus/status/970759567259963392 …","19","116","437","1520283990000","1:06 PM - 5 Mar 2018","/redsteeze/status/970767532494872578","null"
"1556481244-2104","https://twitter.com/search?l=&q=gun%20control%20since%3A2018-03-05%20until%3A2018-03-08&src=typd&lang=en","@DrLee4America","DrLee MD 4 Freedom 🇺🇸","YES, speaking as physician, it IS happening. 

LISTEN to podcast
#GunControl & #HealthCare Control are both People Control .. http://youtube.com/watch?v=iTXZXY …

#GunRegistration using #medical database #EMR was #Democrat plan in  #Obamacare. 
#RepealObamacare 
#2A @NRA #NRA #MAGApic.twitter.com/NnXU7TePKw","7","56","57","1520407737000","11:28 PM - 6 Mar 2018","/DrLee4America/status/971286565174566912","null"
