web-scraper-order,web-scraper-start-url,handle,name,content,replies,retweets,favorites,unix_timestamp,published_date,url,
"1556483330-5128","https://twitter.com/search?l=&q=gun%20control%20since%3A2018-04-01%20until%3A2018-04-04&src=typd&lang=en","@fawfulfan","Matthew Chapman","There's only one policy solution that white and black youth pretty broadly agree will help safeguard their schools.

Gun control.","1","25","96","1522672499000","5:34 AM - 2 Apr 2018","/fawfulfan/status/980785664403877888","null"
"1556483330-4889","https://twitter.com/search?l=&q=gun%20control%20since%3A2018-04-01%20until%3A2018-04-04&src=typd&lang=en","@joshdcaplan","Josh Caplan","IT BEGINS: Sen. Dianne Feinstein (D-CA) demands gun-control after YouTube HQ shooting, says ""We simply must take meaningful steps to stop these shootings and stem the tide of gun violence in our communities."" pic.twitter.com/VjnyCKRNby","141","159","148","1522795683000","3:48 PM - 3 Apr 2018","/joshdcaplan/status/981302335640162304","null"
"1556483330-5032","https://twitter.com/search?l=&q=gun%20control%20since%3A2018-04-01%20until%3A2018-04-04&src=typd&lang=en","@RealJack","Jack Murphy","If CNN truly cares about protecting children (like they claim the gun control is about) then they’ll fire @Acosta for his inappropriate actions when he yelled during an Easter coloring session.

Who am I kidding? There’s no morals or ethics at @CNN!","32","344","787","1522725816000","8:23 PM - 2 Apr 2018","/RealJack/status/981009292340973569","null"
"1556483330-5007","https://twitter.com/search?l=&q=gun%20control%20since%3A2018-04-01%20until%3A2018-04-04&src=typd&lang=en","@LaterCapitalism","FULL COMMUNISM","but muh gun control! pic.twitter.com/3vZ0Nu5KEA","6","57","283","1522759835000","5:50 AM - 3 Apr 2018","/LaterCapitalism/status/981151978863628291","null"
"1556483330-4993","https://twitter.com/search?l=&q=gun%20control%20since%3A2018-04-01%20until%3A2018-04-04&src=typd&lang=en","@nathanbshi","Nathan Shi","Friends, no matter what your views on gun control are, give today’s “The Daily” episode hosted by @mikiebarb a listen. It provides a brief history of the second amendment, and really emphasizes how unclear the twenty seven words of the second amendment are. Very informative!","5","14","62","1522766850000","7:47 AM - 3 Apr 2018","/nathanbshi/status/981181404401709056","null"
"1556483330-5087","https://twitter.com/search?l=&q=gun%20control%20since%3A2018-04-01%20until%3A2018-04-04&src=typd&lang=en","@WhiteIsTheFury","Jamie White","NBC Celebrates Teacher Who 'Groomed' Anti-Gun #Parkland Students
https://www.infowars.com/nbc-celebrates-teacher-who-groomed-anti-gun-parkland-students/ …
#2A #ComeandTakeIt #MarchForOurLives #tcot #GunControl","7","75","100","1522696763000","12:19 PM - 2 Apr 2018","/WhiteIsTheFury/status/980887437776998400","null"
"1556483330-5178","https://twitter.com/search?l=&q=gun%20control%20since%3A2018-04-01%20until%3A2018-04-04&src=typd&lang=en","@cleflore23","UR a Smart Ass, Carl","A friend of mines gun collection. Yes he black also. Liberals keep thinking we don’t collect gun. #GunSense #GunRights #GunControl #2Apic.twitter.com/8Eyvxcaj9p","23","17","84","1522612128000","12:48 PM - 1 Apr 2018","/cleflore23/status/980532451968774149","null"
"1556483330-5255","https://twitter.com/search?l=&q=gun%20control%20since%3A2018-04-01%20until%3A2018-04-04&src=typd&lang=en","@SafetyPinDaily","SafetyPin-Daily","Vermont just passed a gun control bill which raises the minimum age to buy weapons || Via; Independent http://www.independent.co.uk/news/world/americas/us-politics/gun-control-background-checks-new-law-minimum-age-21-vermont-a8282346.html …","3","29","71","1522546765000","6:39 PM - 31 Mar 2018","/SafetyPinDaily/status/980258299953246208","null"
"1556483330-4908","https://twitter.com/search?l=&q=gun%20control%20since%3A2018-04-01%20until%3A2018-04-04&src=typd&lang=en","@RedNationRising","Red Nation Rising","The experts agree... gun control works.

#MolonLabe #2ADefenderspic.twitter.com/XArh8C1IFE","5","90","91","1522793680000","3:14 PM - 3 Apr 2018","/RedNationRising/status/981293936009535488","null"
"1556483330-5034","https://twitter.com/search?l=&q=gun%20control%20since%3A2018-04-01%20until%3A2018-04-04&src=typd&lang=en","@rjoseph7777","R Joseph","10 Florida mayors are suing the state for the right to implement stricter gun laws https://thinkprogress.org/florida-mayors-suing-state-for-stricter-gun-laws-33856c42a51b/ … #NeverAgain #MarchForOurLives #GunControl #BoycottNRA","","20","19","1522723338000","7:42 PM - 2 Apr 2018","/rjoseph7777/status/980998898515820545","null"
"1556483330-5111","https://twitter.com/search?l=&q=gun%20control%20since%3A2018-04-01%20until%3A2018-04-04&src=typd&lang=en","@Education4Libs","Educating Liberals","I wouldn't give a damn if everyone but me wanted gun control. 

We live in a Constitutional Republic, not a Democracy. Our system has rules in place to defend the rights of the individual, against attacks by the majority.

One of those being the 2A.

""Shall not be infringed.""","154","1.5K","3.6K","1522684643000","8:57 AM - 2 Apr 2018","/Education4Libs/status/980836601122103296","null"
"1556483330-4917","https://twitter.com/search?l=&q=gun%20control%20since%3A2018-04-01%20until%3A2018-04-04&src=typd&lang=en","@WellieBoyce","Wellington Boyce","Another major “thoughts & prayers” type of day I see... Too early to talk about gun control still?","3","21","85","1522792916000","3:01 PM - 3 Apr 2018","/WellieBoyce/status/981290731494166528","null"
"1556483330-4875","https://twitter.com/search?l=&q=gun%20control%20since%3A2018-04-01%20until%3A2018-04-04&src=typd&lang=en","@JaniceTXBlessed","Janice_TXBlessed","We all wondered how long after the shooting it would take you & your partners in crime to start screaming for more gun control. Not long at all...not long at all.","1","4","11","1522798236000","4:30 PM - 3 Apr 2018","/JaniceTXBlessed/status/981313045329784832","null"
"1556483330-5006","https://twitter.com/search?l=&q=gun%20control%20since%3A2018-04-01%20until%3A2018-04-04&src=typd&lang=en","@JarrettStepman","Jarrett Stepman","This Incident Shows How Heeding Warning Signs of a School Shooter Works Better Than Gun Control https://dailysign.al/2Ef7FT4  via @DailySignal","","17","31","1522760137000","5:55 AM - 3 Apr 2018","/JarrettStepman/status/981153245413498880","null"
"1556483330-4897","https://twitter.com/search?l=&q=gun%20control%20since%3A2018-04-01%20until%3A2018-04-04&src=typd&lang=en","@NickPonticello","Nicholas Ponticello","UPDATE: Shooter at YouTube headquarters believed to be dead of self-inflicted wounds. Four injured. Thoughts and prayers aren’t enough! We need to do something about gun control NOW.","9","34","143","1522794612000","3:30 PM - 3 Apr 2018","/NickPonticello/status/981297845373304832","null"
"1556483330-5019","https://twitter.com/search?l=&q=gun%20control%20since%3A2018-04-01%20until%3A2018-04-04&src=typd&lang=en","@hredriders","Serena S.  🇺🇸 Twatter Jail parolee  🤣","Millenials:
We're going to eat tide pods, snort condoms & legislate sweeping gun control legislation!! #stupidity #Millennials #condomsnortingchallenge
#TidePods #noclue","9","20","50","1522742196000","12:56 AM - 3 Apr 2018","/hredriders/status/981077996575453184","null"
"1556483330-5107","https://twitter.com/search?l=&q=gun%20control%20since%3A2018-04-01%20until%3A2018-04-04&src=typd&lang=en","@AmericanTheatre","American Theatre","In the midst of the #NeverAgain movement, can theatre artists foster nuanced conversations on the polarizing topics of gun violence and gun control? (Feat @berkeleyrep
@phnyc @synchrotheatre)https://www.americantheatre.org/2018/04/02/plays-about-guns-with-varying-aims/ …","2","25","31","1522686839000","9:33 AM - 2 Apr 2018","/AmericanTheatre/status/980845813680214016","null"
"1556483330-5112","https://twitter.com/search?l=&q=gun%20control%20since%3A2018-04-01%20until%3A2018-04-04&src=typd&lang=en","@NWOinPanicMode","NYPatriot","The Democrats have managed to take two of the biggest issues that get out Republican voters and make them relevant for the midterms..

Gun control and illegal immigration.

This on top of voting against lower taxes...

We are headed for Election Night 2.0

#MondayMotivation #MAGApic.twitter.com/ilFJHTmm0v","14","152","266","1522682843000","8:27 AM - 2 Apr 2018","/NWOinPanicMode/status/980829049932210176","null"
"1556483330-4988","https://twitter.com/search?l=&q=gun%20control%20since%3A2018-04-01%20until%3A2018-04-04&src=typd&lang=en","@thenation","The Nation","The gun-control movement has never been able to talk about race—until now.
 http://bit.ly/2H7qCds","3","53","93","1522770122000","8:42 AM - 3 Apr 2018","/thenation/status/981195125006262272","null"
"1556483330-4857","https://twitter.com/search?l=&q=gun%20control%20since%3A2018-04-01%20until%3A2018-04-04&src=typd&lang=en","@MavenOfMayhem","Amanda Jette Knox","Imagine what might happen if the internet's biggest video platform, owned by a company with the world's largest search engine, were to join forces with some of America's most ambitious young activists to fight for stricter gun control?

Yeah, I'd be scared, NRA.","2","12","69","1522799885000","4:58 PM - 3 Apr 2018","/MavenOfMayhem/status/981319960256393216","null"
"1556483330-5094","https://twitter.com/search?l=&q=gun%20control%20since%3A2018-04-01%20until%3A2018-04-04&src=typd&lang=en","@RealJack","Jack Murphy","London’s murder rate has surpassed New York City.

London’s strict gun control is doing such a great job stopping all the murders. 

Not. 

Meanwhile, their Mayor is busy worrying about all the mean tweets and Facebook posts.","13","115","232","1522694343000","11:39 AM - 2 Apr 2018","/RealJack/status/980877285308985344","null"
"1556483330-5150","https://twitter.com/search?l=&q=gun%20control%20since%3A2018-04-01%20until%3A2018-04-04&src=typd&lang=en","@John_KissMyBot","John~ 💋Kiss My Bot","The ‘Camera Hogg’ Is Out Of Control. First he Starts Out Pushing For A GUN BANThe #FakeNews SUPPORTS THAT Agenda SO They Give Him A Platform to Speak ~ Now He’s Trying To Silence Conservative Voices Like Laura Ingraham So SHE Can’t SPEAK  #IStandWithLauraIngraham #MAGA #NRApic.twitter.com/G8DLFu1q5F","91","377","491","1522637081000","7:44 PM - 1 Apr 2018","/John_KissMyBot/status/980637111106854912","null"
"1556483330-5222","https://twitter.com/search?l=&q=gun%20control%20since%3A2018-04-01%20until%3A2018-04-04&src=typd&lang=en","@MarkRocon","Mark the Deplorable","Ironic, those wanting gun control also want open borders.
Over 2,000 illegal guns cross the border everyday!
More Liberal ignorance and hypocrisy.
https://www.insightcrime.org/news/analysis/2000-illegal-weapons-cross-us-mexico-border-every-day/ …","37","474","623","1522581860000","4:24 AM - 1 Apr 2018","/MarkRocon/status/980405497487556608","null"
"1556483330-5202","https://twitter.com/search?l=&q=gun%20control%20since%3A2018-04-01%20until%3A2018-04-04&src=typd&lang=en","@DMansini","#Resist Debrianna 📢","pundits MUST stop talking about what tRump 'should do"" and start talking about WHAT WE MUST DO 
@amjoyshow 
instruct on HOW to #VoteThemAllOut 
what civic actions we can take NOW
#DACA #GunControl #ACA  #WomensRights  all under attack
we need instruction
#BoycottSinclair","2","82","97","1522598098000","8:54 AM - 1 Apr 2018","/DMansini/status/980473604394528771","null"
"1556483330-4932","https://twitter.com/search?l=&q=gun%20control%20since%3A2018-04-01%20until%3A2018-04-04&src=typd&lang=en","@annakatclarke","AnnaKatherine","the left talking about gun control doesn’t justify the right talking about it. when there’s blood on the ground it’s not the time to talk about this. keep your mouth shut until we know the facts.","","6","40","1522791087000","2:31 PM - 3 Apr 2018","/annakatclarke/status/981283061076766731","null"
"1556483330-4888","https://twitter.com/search?l=&q=gun%20control%20since%3A2018-04-01%20until%3A2018-04-04&src=typd&lang=en","@VibeHi","Hotep Jesus","It's going to be interesting how the media twists this.

They'll probably paint her as a victim and gun control won't even be a topic.","12","12","67","1522795699000","3:48 PM - 3 Apr 2018","/VibeHi/status/981302403914924034","null"
"1556483330-4863","https://twitter.com/search?l=&q=gun%20control%20since%3A2018-04-01%20until%3A2018-04-04&src=typd&lang=en","@fredmacaulay","Fred MacAulay","Shit, and I was just about to ask @realDonaldTrump if now was a good time to talk about gun control......","4","4","42","1522797084000","4:11 PM - 3 Apr 2018","/fredmacaulay/status/981308213189599232","null"
"1556483330-5049","https://twitter.com/search?l=&q=gun%20control%20since%3A2018-04-01%20until%3A2018-04-04&src=typd&lang=en","@StormIsUponUs","Joe M","Wait. Let me get this straight. Liberals will mark their homes with red lights indicating clearly to criminals which houses are safe to rob and which are not? Monumentally dumb. #MarchForOurLives #GunControl #2ADefenderhttps://twitter.com/JamesL77702978/status/980967687252860928 …","7","13","31","1522716214000","5:43 PM - 2 Apr 2018","/StormIsUponUs/status/980969017891487744","null"
"1556483330-4882","https://twitter.com/search?l=&q=gun%20control%20since%3A2018-04-01%20until%3A2018-04-04&src=typd&lang=en","@jcenzov","Joseph V Cenzoprano","But they don’t all have Metal Detectors..... SF bussiness is in state of false sense of security because they have strict gun control. Wrong!","3","7","34","1522797643000","4:20 PM - 3 Apr 2018","/jcenzov/status/981310556987633664","null"
"1556483330-4935","https://twitter.com/search?l=&q=gun%20control%20since%3A2018-04-01%20until%3A2018-04-04&src=typd&lang=en","@lukewaltham","Luke Waltham","Shootings and domestic terrorist attacks in the USA must be dealt with in a multi-faceted way.
Gun Control must be implemented.
Hate Crimes must be dealt with properly. 
Education must include social awareness.
Trauma Counselling and Mental Health awareness must be prioritised.","4","72","250","1522790921000","2:28 PM - 3 Apr 2018","/lukewaltham/status/981282365518598144","null"
"1556483330-5062","https://twitter.com/search?l=&q=gun%20control%20since%3A2018-04-01%20until%3A2018-04-04&src=typd&lang=en","@J_TrumpIN","J_Patriot_ 🇺🇸","Teens will join in on anything because they thinks it’s cool, impress friends. 

Snorting Condoms
Eating Tide Pods
March for gun control

Is this really who should define our legal rights to bear arms? 

Dictate which companies should pull ads from conservative programming?","2","31","61","1522710671000","4:11 PM - 2 Apr 2018","/J_TrumpIN/status/980945772157038593","null"
